sample_id	NCBI_accession
b73fe1be-0480-49e4-ba03-fa80a9c23fb8	SRR19064795
3cf6004b-fceb-442b-946b-200eab31c5a8	SRR19064794
877d70e3-54aa-463b-b054-f98a09c4f7bb	SRR19064793
5d96e079-fbae-4e1e-aedd-7a7d0c9d1bed	SRR19064796
fc28e827-65ce-4a11-b469-832836532143	SRR19064792
78636152-b2e4-4d37-bc84-2754e612e4b8	SRR19064791
6ce00617-6d56-44a7-b4bd-d19632376ac7	SRR19064369
72515c76-541c-44e1-9266-17eb1c9e3485	SRR19064368
35fafb42-ad3d-43ee-807d-d997d4097a70	SRR19064366
cb35e558-74ba-4b36-9fd9-5309a401801c	SRR19064364
2eec577e-49d4-46ba-bd26-052a4d69297a	SRR19064367
4c7d467f-d8ad-495d-8c9c-0dd9b6ba8839	SRR19064363
d55c9004-ab78-4dd6-975c-533af22b3325	SRR19064362
0ba9f20d-afd3-4b8c-83a5-77f8a34a4b46	SRR19064361
668a4a3a-737e-4e5c-97ef-7f833ea93670	SRR19064360
da012b10-5924-4ecb-aa0a-ad56444cfaa5	SRR19064358
477c08ce-2d1e-47bc-9eaa-b2c6881c00a4	SRR19064357
20890152-694e-4e1f-9766-b9b3b246cd6c	SRR19064356
e127798b-5a1c-4618-a28c-1c89493c536c	SRR19064359
5f8d4254-7653-46e3-814e-ed72cdfcb4d0	SRR19064354
98e746e0-427d-4165-a9db-60b496e1a195	SRR19064353
91b9fd67-9570-464d-b1f8-82949d0d8a86	SRR19064352
0c7def91-b958-43f3-8b45-29f197a101d2	SRR19064350
966850d9-3a76-4598-aa7a-ca37e54b1d4e	SRR19064349
9335c4de-fff4-4b37-ae27-a7760a3e2685	SRR19064348
ff5261e7-b8c9-42a6-b107-af756b4eb3b8	SRR19064351
ada6dd9b-5b78-4765-9142-f873b4dcdd8e	SRR19064790
a94b231a-9413-4666-8cde-52223810c4ee	SRR19064789
6ee92509-891c-4c7b-9ef8-ef994ece5c0b	SRR19064788
b42d0bf9-d208-40df-b493-8f9eaee1cdaf	SRR19064785
b1b8038a-2aee-44bc-8252-8c8ff9400ba6	SRR19064784
b407f494-eabc-4311-be76-8b6ee116746e	SRR19064783
f4e5f3fd-d71f-44a6-8354-bb2108644ed7	SRR19064786
e9b04987-6b52-4802-9760-938731c13dc7	SRR19064782
ed035674-b871-4ab8-8577-c4d5557c63ad	SRR19064781
9624e148-e364-4960-b612-64986f282366	SRR19064780
2a292d64-97c8-449a-b7b6-2050d8429ca9	SRR19064779
e34d71df-049b-4cdd-881c-161b3da20bbd	SRR19064777
6bc679e0-375a-44ce-948e-5b47bd93a781	SRR19064776
5be8b74b-5930-4e2c-bd78-fa0482ac98f2	SRR19064778
83fb3aa0-5bd9-4654-be68-0d70d2b81329	SRR19064774
a9459ba7-841e-4e7e-9b4d-42a9d0d9f0cd	SRR19064773
9e8d745c-5744-49b7-aa67-4b560ab964ad	SRR19064772
3ea5c731-c527-4a32-93ae-b0167205e28d	SRR19064771
2eada4cd-545e-445f-adf3-0c58aa1546e2	SRR19064769
9e9c132a-fa87-490a-98f3-b7d5666fcf5d	SRR19064577
676e19bd-9136-4131-bf09-c56222a26637	SRR19064576
f97fbcaa-877f-475b-be4d-78a1a97f555b	SRR19064770
9ad82b3a-3b7b-4be6-a1d8-9d74d0749d80	SRR19064575
efc52879-df4a-4508-a90a-f7554ae5c195	SRR19064573
0dca73b0-f464-4fce-b457-4402324cd63c	SRR19064572
46769450-ca17-46e8-bd08-faaf2f099f0b	SRR19064570
06cc8130-65ed-4667-a4ea-b750bf950c67	SRR19064569
0495429e-f9cc-4bdb-9e3a-9b4f62816ed4	SRR19064568
00fa9aed-b2ce-48d7-beca-c2ca105a84d3	SRR19064571
d269b87e-c792-48a3-92b3-18fb126c5cff	SRR19064567
c2a21fca-6466-4e52-8cd4-9595d3702ccd	SRR19064566
0f346875-5701-47e9-a389-d655d220a40d	SRR19064565
6f5706e8-baa8-403b-bfbb-a3b79b9a0952	SRR19064564
217ac330-c17a-4d1f-ad4d-c4d3ed036d6d	SRR19064561
6f97ffea-2cff-4d11-a437-45ff19a1a984	SRR19064560
7ad9a795-1e5e-4840-88ef-49e86a148dc5	SRR19064563
b64f10f1-cc4e-4438-b314-675d9d90544a	SRR19064559
b587b2d4-a0b1-4426-b8d1-57ae1571d27a	SRR19064558
4634ca6a-1bd7-4f49-8391-af3db414f7bf	SRR19064316
c0701353-21a4-4c3b-aaeb-ae7c188a5c3c	SRR19064534
3d09b267-d3f1-4559-be72-7e6bc741388e	SRR19064533
ac48bb4e-0787-4f79-8176-ad20b1fb7b14	SRR19064532
af3808a1-9e48-4765-9ce3-eb353e904b3c	SRR19064531
5490fb57-6732-42b9-a9dc-c891ec80cf60	SRR19064529
059bca08-3d97-4527-b257-73783863bd9a	SRR19064527
0097e540-e6ab-4078-9c57-b981d04b96a7	SRR19064526
83069ac1-8667-4610-8220-5b71d1ba5ad2	SRR19064525
5bd6962a-f315-4eee-bc01-8e6c14611e92	SRR19064528
5c550cd8-cbfc-44f8-8ef5-9d282185c471	SRR19064524
05d278d7-1d4c-4968-9b7b-71caf35bb1ca	SRR19064523
bb3dff3c-a8ae-48a0-b797-85149148e1b9	SRR19064522
b5717774-4b12-42c8-978b-ee134a0c2dab	SRR19064521
56824868-a40c-4b5b-857c-6e064ee14ff8	SRR19064520
cc0317ca-6297-40a0-b3ae-2d2e54645154	SRR19064518
4cc8bd5a-bec8-418b-a47b-caf984123b3c	SRR19064517
df8dc7f4-f27f-4e4e-97eb-ca6bc03824f5	SRR19064516
403f9fce-dbf3-401a-9bec-1e64ad8c45e9	SRR19064515
6406eec8-89e8-48bb-bc03-5ac5f2b21ee0	SRR19064768
0c83cb42-bf2a-424f-99ac-724365e131f0	SRR19064767
7c0d8b5a-74f4-45fb-92e8-714dfe66e8b9	SRR19064766
4dc7c511-9a52-49c3-8bab-c84b3ea5b561	SRR19064765
1aeb8bd8-4865-45d7-83d3-0424970e1c18	SRR19064764
92a9a2c7-858e-49e9-a8a3-f32d5d9777fc	SRR19064763
1dfdc522-0000-4143-b3da-732c911792a0	SRR19064760
a557642e-17d3-49f0-b77f-f753bda86112	SRR19064758
42896088-94e5-4104-9c05-28830c5bc6c8	SRR19064757
a7de3422-23cc-4bd3-851b-19be0ccdf533	SRR19064756
72fe92d4-3490-4323-bd08-ea1e8e371538	SRR19064759
97933ed1-8da7-4ccd-9675-2191d755ac78	SRR19064755
3143e703-f829-4617-b410-be48e039363a	SRR19064754
2dea88ef-f823-4d48-9917-265d49e4d850	SRR19064975
1822fa2a-d178-4a85-af2b-474f39f7f744	SRR19065040
2a622962-f9cb-4d40-81bb-59d205158803	SRR19065039
a8e89d09-9b26-46e3-b073-489462dd2d96	SRR19065037
ecb4696f-b447-4f20-8a08-7dc0dbaef7bb	SRR19064347
ff2079a2-bd5f-4ea1-af17-f49c8c47e264	SRR19064346
815ecc7d-fd8b-4407-9468-41f7d736c742	SRR19064345
39990fc4-6daf-48ec-ab11-2d4b16e4c5d1	SRR19064344
8d64c0dc-b032-4d54-9911-2fc9e4d17038	SRR19064343
8abc7d84-d9d7-45c2-aa0f-1b737bafb4e5	SRR19064342
b98a7777-65dc-4a85-9179-f4b03e97dc82	SRR19064341
0a73759e-825f-4276-9348-66fb6a6e2f86	SRR19064340
a52b042d-c61e-4a55-afbb-ff32499ae93e	SRR19064339
e1c8e1d6-5261-44f5-a9c0-8fbe36ed1710	SRR19064337
1e39166f-4c0c-4ebb-9fbb-78abbe504e6a	SRR19064336
c9afc77e-fddf-4f11-a330-8ea99512c4b9	SRR19064335
a7b1e94e-1e54-4b2e-86a3-61defdb7697b	SRR19064334
7a435225-3a18-442b-ad86-2306a9b06dbe	SRR19064333
95885d17-4518-461e-b546-68be48bb63ae	SRR19064332
a4b831e2-3c3a-486a-a7c6-e82aa9c6bd1b	SRR19064331
bb66136f-739f-4ce6-a67d-c29b33501387	SRR19064330
c7c9a895-08dc-49a7-8857-34739d40f0c6	SRR19064329
b08d4e75-fb68-44d7-aeff-557d756c7cf7	SRR19064328
e8f1b19e-7e7e-4068-9444-308d331dbafc	SRR19064556
ec860809-fd21-4330-8c55-56d3cd460659	SRR19064554
dc725b76-7dff-4d55-85fe-eb49681304d3	SRR19064553
d9ea5a98-844c-44cc-8f2b-2bc6cbbf3b78	SRR19064552
cad67f21-8139-40d0-ae2b-8042e45f49f1	SRR19064555
04995252-bc4e-44dc-8938-56484a889d3f	SRR19064551
ce593d7e-dff2-4a6c-bff8-8c6673f65662	SRR19064550
794c1d04-e6f7-4b17-9d08-c10cf5d319eb	SRR19064549
9111affa-d463-4bce-bbd0-25b4a8f13614	SRR19064548
d6eae35e-b25f-4731-86aa-5db4a5620f11	SRR19064547
15d1684a-4125-4897-a2ab-c5ff4cc4a459	SRR19064545
e13cd552-e67e-4b7c-bcaa-9efe5b026d1f	SRR19064544
d14e7b92-223f-4811-a9fb-db415b5d7f1a	SRR19064543
4bbbc33d-35fe-4061-8409-8a5e39c6abd6	SRR19064542
05546d33-24b5-4db9-873e-c06547bebcd4	SRR19064541
f5081ba4-fc5f-4593-a2d4-8eb46a07c23b	SRR19064540
60295500-014f-4383-888c-26e48c4739a9	SRR19064539
636a3fd4-5f12-4815-a4ef-d99502cd7883	SRR19064538
0fd5d3ee-dac6-4aad-a8e5-82efecf85208	SRR19064537
cc6f2513-4f7e-4f33-b3c8-0819b8f419ea	SRR19064514
02ec7644-b525-4887-bd13-e0dc3d0880d3	SRR19064512
504d665b-7533-4476-bd9c-a18545037d8e	SRR19064511
a4b8e376-e6a6-4f01-8b57-c52ab2f2575e	SRR19064510
c29fa72e-4871-4503-854a-57622db4fec8	SRR19064509
1c7bfb25-fe7e-41ae-b0d9-3fbeb081b2ff	SRR19064508
bf072d09-dc6e-4940-b06c-505ae70181d3	SRR19064507
daeeaa17-53b7-4d97-b04b-417ce09ab3db	SRR19064506
8734854d-0914-438b-bc9e-cc5c03294f9f	SRR19064505
0daa70da-f3a1-4c6e-8d02-68c870d01bb4	SRR19064504
26e22424-3ee4-4f4b-ba5e-37fb9a07bd9d	SRR19064503
c792d70f-331c-449b-b7c8-f6d704214a8e	SRR19064501
575420ac-a683-4251-9c99-59111de3a240	SRR19064499
3281e24a-84b5-44d8-925a-0361c0606ab6	SRR19064498
c32bad18-0439-4eb8-85d5-a92bdd33f016	SRR19064497
7ff53688-586b-4bf6-bf59-285d690c8c2e	SRR19064500
c13d06e5-c61e-4c95-897f-0265cef3aa24	SRR19064496
816fe1e5-4fa4-4346-acc3-98ea3ea9c2b3	SRR19064495
a5b87f3d-4037-4bf1-82bc-0c50e2188b7b	SRR19065036
d0b58d0f-e0ac-4c21-b5e1-b22c19c1ebfe	SRR19065035
d365ea02-94d2-4a05-9d14-a02212b919ac	SRR19065034
f23db719-e059-474f-bbe3-babcc6efe649	SRR19065032
ba5d963b-da0a-41f3-8144-616b24aaeed0	SRR19065031
7b0caaeb-a776-4005-9069-0283f7cb5152	SRR19065030
0e3d72c8-bfd5-4f57-890c-19d628d5be56	SRR19065029
f540f1e1-bf93-4943-a7c4-70b6f9235032	SRR19065028
9c03c3a9-51ae-4235-90a6-2616fc162641	SRR19065027
5ca54a73-22dd-44d1-aa7f-e828a44d8dc9	SRR19065026
0cf26ec2-9ef7-4862-9408-556232895a96	SRR19065025
d4889502-6b0d-4d47-a7b8-e7989af57cd2	SRR19065024
75fd03e3-0dd1-4987-b33b-143b1044bd4c	SRR19065023
d82ef102-26f0-44c0-b007-f4cf91b2ef9c	SRR19065021
13993d2f-43c1-4470-a561-97e408f4e172	SRR19065020
c93bacc7-4295-4496-951a-d2eae0d183a7	SRR19065019
fe6cf89f-636a-4720-9e58-8671cf60dd1d	SRR19065018
0aabedb6-dc13-43f3-9521-515f095e718f	SRR19065017
f13c2a89-63e6-4ff1-8e55-e7a7397e2fcb	SRR19064327
aece7a89-9c07-45cf-905f-798ec1dd3c16	SRR19064326
8eb9f7ae-88c2-44e5-967e-fe7f6090c7af	SRR19064325
bfb38760-87c8-4423-ab0b-7e5b72a77270	SRR19064324
0dd3e028-695b-429b-ba84-845efee89757	SRR19064323
7bc69472-6568-4c4a-a2f0-b5cf16802ac3	SRR19064321
ceab71d5-efc5-4978-aadb-1230b8aab2fb	SRR19064319
216eac33-42a1-4d4c-90dd-b81450aaf244	SRR19064318
75fc9aae-cac5-4be1-88c1-169c99e37a0e	SRR19064317
bc7e9502-2506-4eb1-9a81-20c7b1d7f558	SRR19064320
edaebe63-8ec1-4825-8f36-8a0f60479101	SRR19064752
cdbc1595-3841-4cb0-bafa-a0981f9571c9	SRR19064751
626a4043-b875-41e8-b8df-6163fd1cc8ff	SRR19064750
d0852ec3-4085-42f7-9cca-82f82ced2a24	SRR19064749
32ef794f-bd69-457c-9f30-0d32c4fe4b81	SRR19064748
71d1d6c6-b8ff-401e-8c66-05886fc0279c	SRR19064745
42d79739-e29b-4ae1-8aee-68f0d1466747	SRR19064744
38d449c8-1462-4d30-ba87-d032d95942ce	SRR19064743
32da4556-5b6d-4624-981a-a6cd01143943	SRR19064536
71dbea84-5164-45d3-8485-db7c78633a5d	SRR19064535
1ed0caf7-5888-47db-9f1b-fbcd94b56eb5	SRR19064753
0ab1872e-19e2-4a98-aab0-1a7f8c74ef9b	SRR19064973
ee083316-53e5-4027-9e2c-1952d2e3cc54	SRR19064972
941c0c75-1e30-4d2e-b0c2-2746387b25b3	SRR19064971
1e571522-7284-4332-8d7c-946d15f86b1c	SRR19064970
9f80cd07-b4e6-40c8-88da-a6a190dc3c0f	SRR19064968
7bdb0a92-1eab-4acd-aeb5-fcf278c9405b	SRR19064966
4d09017a-e6fc-47ad-b334-1850ff724406	SRR19064965
4d32884a-afa3-417c-8713-ce71a2e49bb5	SRR19064964
2cde5253-0675-40a0-a0cd-7734abbcc244	SRR19064967
ef020727-c932-47da-9261-dae3e441cf9f	SRR19064963
f9de6695-4e34-449a-a53e-24d11588eeb6	SRR19064962
ee3f6e20-cc94-49d7-b0bf-c47efb2b7e40	SRR19064961
cc5ca1eb-c55a-4cc3-b3b7-93d17cf0b1f9	SRR19064960
24a233b7-c688-48cb-a314-32792dd3040b	SRR19064959
0fd1f7dc-4ee4-458b-8d7e-65ceb622f794	SRR19064957
3b4cd0f5-900b-4595-aa4b-179b2492ddbb	SRR19064494
e875a07e-6571-42e1-adfd-284e2c25d562	SRR19064493
6314d3ac-560e-40d9-a2cc-31cc25dd2d4a	SRR19064492
5b4f3407-2dc5-4ecb-8076-b627e0a42e90	SRR19064491
b49c11bc-f02c-484f-b920-b5c33336ed11	SRR19064490
8f506ea9-1443-4e2b-8a48-94529e50042a	SRR19064489
36bbecb5-f72c-4a26-9ef9-7ec23dd444cf	SRR19064488
52aee899-6602-4522-aec9-7b8baf28a224	SRR19064487
59467c36-72b2-4a32-8813-9a9141a85ba6	SRR19064486
0001a4de-a907-46bd-8523-d7bfc1cdb544	SRR19064484
cdacc619-86ab-4a37-879c-b50dd76a5555	SRR19064483
03e2399c-59c1-4338-ac99-bfa424355066	SRR19064482
445436ba-97f7-4c16-af0e-2d1365af721b	SRR19064481
11c362df-cc0d-4391-9343-6cc9e9e6cf63	SRR19064480
b68418f1-3780-4ff8-ba23-a06e68c30548	SRR19064479
5e0f3c1e-9cd6-4c73-886f-84b9a0282d69	SRR19064478
3c3c4179-c7f1-4cf1-b19d-dfd3581c4db3	SRR19064477
62169e74-d50f-4aef-b645-0769d6d97463	SRR19064476
1a023088-c39d-4139-891b-f0d4da387b55	SRR19064475
123581a4-ce0a-4326-82d4-fea78f7060ad	SRR19065015
7e57eb76-c480-4597-a3d5-08d50db9c9a8	SRR19065013
8fc13ee0-95c7-419e-af04-c3878b7ac3dd	SRR19065012
a5c78561-a395-4861-a48a-4d50713e8b9e	SRR19065011
04740eee-040d-4978-a671-f0e65fabe897	SRR19065014
e449b3c3-e4d5-48e3-bb19-380fc6842de1	SRR19065010
5e400a2d-9d8e-4f36-91d1-f520b193452f	SRR19065009
ce55f40e-8ba0-4718-888c-d6f9cb485153	SRR19065008
fd409635-a670-44b0-8012-550b40af7e15	SRR19065007
bdb5a219-9f43-4203-9a2a-d15d6c8e6fcf	SRR19065006
41a233db-ba5f-481b-8e8d-a60b1eccb452	SRR19065004
d4164d36-606e-4171-ab66-e225d488baf9	SRR19065003
8d8e21ba-5f51-4239-a510-08d4be8c1392	SRR19065002
b2996be1-2fa7-42ad-a49f-81c285d71be3	SRR19065001
4c4bbc79-7332-4b90-8a70-06e4488f81f6	SRR19065000
0ca91b77-85db-4b15-a9bf-5d7d9fe0f161	SRR19064999
5d26cdce-8595-4ff0-b698-9d24a50d9276	SRR19064998
b40b61bd-a012-4d68-9aea-0ce964136d1c	SRR19064997
23c8a800-3d68-4bb3-b176-25047d881641	SRR19064995
e6cca48f-2e1b-4cae-a8e1-a4083354e5c9	SRR19064742
1bb2ef01-1466-450e-a3ba-7b6915b49a3c	SRR19064740
b23a68fb-8610-4292-9c46-847df672f64e	SRR19064739
d5dc2a7a-c1d6-4c37-ba72-290dc242cde6	SRR19064738
01e56f8e-1140-4cb4-ada6-758b30e4d565	SRR19064737
b4753568-3aff-4c84-aafc-4df78b614e50	SRR19064736
4d03736d-3828-40e8-acee-42ff49e46db1	SRR19064735
e0b993e0-d149-4262-9f2f-60df039b06fe	SRR19064734
3ec2ee94-28db-427b-a1a3-5b337b4c4d10	SRR19064733
3db71d63-3cf8-420f-864c-a119973f5385	SRR19064732
c255d269-05c8-4ce1-990c-08436d1dbc09	SRR19064731
e4e9b987-82b1-4494-8cc2-850691c398ba	SRR19064729
301ebef4-b39b-4c9f-ae5b-79272d58cb20	SRR19064727
a4714d96-bb4e-41c5-b843-f81ddb50738d	SRR19064726
9e4f33e6-8013-4904-afce-161b218ed3fa	SRR19064725
ad3a3362-f58e-4e2c-b91e-560a4de7b73b	SRR19064728
2258a7ec-daf4-445d-a95f-098c0823098b	SRR19064724
0e910740-ffff-4ed0-a8b3-261b85dfb1a5	SRR19064723
6c816c2f-7372-46ac-ba0a-e49e668cee95	SRR19064474
cce8cbc4-9623-43c2-af8d-cbd7e7ad0c39	SRR19064473
d228a73e-4978-4409-a4ae-c3bd4cae3a73	SRR19064472
ab851aa3-a3c0-4ed3-87c2-6ee2112a442a	SRR19064470
6e70adb8-9eb2-4e27-ac49-22b9468775d3	SRR19064469
4c004a9a-aea5-42d1-bd09-6d3b3e18d4cd	SRR19064468
09ceb47a-6bff-44e2-a219-dd8ad30ffa56	SRR19064467
956fc978-526d-4f98-86c5-2811c4b2df7e	SRR19064466
9012753f-eebe-4358-919a-9aea671d3585	SRR19064465
3c86d1e3-cdeb-432b-9f7e-477125d42462	SRR19064464
6d407838-7907-4354-af46-27b2d6a2679b	SRR19064463
8708ab1f-7250-4478-852f-faa71688d03c	SRR19064462
ead877bc-c54f-4c21-a8b5-0948e17fe079	SRR19064461
26f02d6c-5c7e-4999-a023-68bd9a7291b3	SRR19064459
a667865a-44f6-40fa-9dc3-8f819f55191e	SRR19064458
5fb45a72-af27-4835-8d78-003e6ab0e2fc	SRR19064457
b130eb1c-d0a6-4d01-9a9b-b0aab6d3cc1b	SRR19064456
6ee1a53c-a90b-48c6-aa66-3d46d91c62e5	SRR19064455
4167c8e8-d76f-480a-923f-1fa6e1fe66aa	SRR19064996
f1e13c6b-5d79-4d63-9a42-3ab8f58621c2	SRR19064994
62260319-3d32-4bd1-aa3c-5bacf8834b73	SRR19064993
add3db0e-914a-4fc6-ba8a-7034879c7c05	SRR19064992
81f2c48d-01c8-46df-9292-546094fe05f5	SRR19064991
f55e00f5-eee5-4347-942a-91559b63dc75	SRR19064987
fa5569ba-e2d3-4558-aa33-ac86954065fc	SRR19064986
8579569d-949e-4961-99d5-397e0f362bee	SRR19064985
a54195d8-d0b2-4a48-bf2a-d7618316c30e	SRR19064988
834ac3c1-8680-4c5d-a242-433fb7f38e4e	SRR19064984
9f3b43de-4e7a-41ec-ac8e-a6c758174956	SRR19064983
da94bc13-e84c-4b04-a37d-d9d1aa13289e	SRR19064982
5ccbd15d-e606-4432-a131-f35d75c8a2b3	SRR19064981
9db50ee7-a1e9-4904-bb4f-7121cc4fc5c6	SRR19064980
5b10ad78-f850-46b4-95af-6f243a6803f0	SRR19064979
e12d1c9b-5c39-497c-b6dc-cffff5376c57	SRR19064977
54f633e4-fd34-4019-8a73-fd5042c5f6c6	SRR19064976
d076771b-933b-4692-a7e4-d7e55bbbc928	SRR19064974
f5b6fbb9-16f8-49be-b33c-b2e903ec65d1	SRR19064722
f4f97280-d4c0-4f7b-a4e2-f62b5a5bb677	SRR19064721
9f89eeef-21e9-4594-89d8-7925c3c1e446	SRR19064720
a8d7fa33-b3f2-4d14-a519-68e66c1ff582	SRR19064719
9fa3b078-3d2c-432f-b2da-09fbf9afb909	SRR19064718
45dba4ea-cd7b-4164-b7c6-171a2807d854	SRR19064717
5561be36-2b37-464a-8812-acdd3d4e3ff2	SRR19064716
fe4737e3-8ba6-44ef-af3c-083ca58e2d3f	SRR19064714
1c86e048-477f-4324-8b61-0b645daaaa6f	SRR19064712
41aabc37-b81b-4fd8-b753-48bef287bc90	SRR19064711
fecc40bc-e65d-4776-a289-6e3bbe7bebac	SRR19064710
e6af66b7-c38c-4cb0-bc2a-0772e4e62c7d	SRR19064713
