study_name	BioProject	sample_id	NCBI_accession	uuid
QianY_2020	PRJNA433459	SAMN08516752	SRR10983073	550d70d4-cc56-4749-b9b8-4955c9f289d6
QianY_2020	PRJNA433459	SAMN08516753	SRR10983072	925f6080-3783-44ca-bdee-ef106da9c9e0
QianY_2020	PRJNA433459	SAMN08516754	SRR10983071	cfad7ff9-4a77-49c2-87b0-9b1ea2f77da2
QianY_2020	PRJNA433459	SAMN08516755	SRR10983070	49501617-0f50-4264-8961-2da543eaace1
QianY_2020	PRJNA433459	SAMN08516756	SRR10983069	e8ac7ff8-ebc8-43c5-916e-b4592c608cfb
QianY_2020	PRJNA433459	SAMN08516757	SRR10983068	23a9da3a-4f3c-4974-916f-395808ec94de
QianY_2020	PRJNA433459	SAMN08516758	SRR10983066	cb81f233-ea5f-4861-a50a-4ce24e86321e
QianY_2020	PRJNA433459	SAMN08516759	SRR10983065	935e3425-e129-4ebd-b17d-d78e07a80904
QianY_2020	PRJNA433459	SAMN08516760	SRR10983064	7906008a-fd3e-440c-a747-7808dbe07758
QianY_2020	PRJNA433459	SAMN08516761	SRR10983063	5ea4217e-034b-4355-96fe-9f13f0711b2c
QianY_2020	PRJNA433459	SAMN08516762	SRR10983062	f8c4fb65-bc21-458c-a3fd-beb0e859cdd2
QianY_2020	PRJNA433459	SAMN08516763	SRR10983061	6966c455-646e-409e-89f0-5ec37f8d7656
QianY_2020	PRJNA433459	SAMN08516764	SRR10983060	ce70f768-a8e8-4b48-9655-2d90afee1a33
QianY_2020	PRJNA433459	SAMN08516765	SRR10983059	be606f60-c29c-4679-9fa0-6a43c9221f29
QianY_2020	PRJNA433459	SAMN08516766	SRR10983058	e7ec7847-5e57-44ac-bc1e-b59ab7b33532
QianY_2020	PRJNA433459	SAMN08516767	SRR10983057	36fb29b3-ec3f-41f8-a4b0-d2d9d0b2158b
QianY_2020	PRJNA433459	SAMN08516768	SRR10983055	86e64d04-e626-4a9f-bc36-3bdbe393fffc
QianY_2020	PRJNA433459	SAMN08516769	SRR10983054	1d928b5d-f576-48bb-a984-e62c36b78093
QianY_2020	PRJNA433459	SAMN08516770	SRR10983053	c013f06f-96d7-46e3-b9ce-ed8a9ea0db19
QianY_2020	PRJNA433459	SAMN08516771	SRR10983052	f1ab5843-6f73-4836-a344-c29d79ca799f
QianY_2020	PRJNA433459	SAMN08516772	SRR10983051	a08c208d-fb43-4211-99c5-92d229c804d5
QianY_2020	PRJNA433459	SAMN08516773	SRR10983050	a46ddb05-f979-4988-9a94-d41fbc05354e
QianY_2020	PRJNA433459	SAMN08516774	SRR10983049	b754e6ae-2fa9-40b6-8bfc-b08144bcd054
QianY_2020	PRJNA433459	SAMN08516775	SRR10983048	fd7706ba-06f2-44dd-b5b8-d68e0ec3a21f
QianY_2020	PRJNA433459	SAMN08516776	SRR10983047	8560fa86-d949-4cc0-ac9b-1fb934027e9a
QianY_2020	PRJNA433459	SAMN08516777	SRR10983046	2d03080d-f57c-4752-981d-9a7b4e6c37ea
QianY_2020	PRJNA433459	SAMN08516778	SRR10983044	553a3113-7c6e-4115-8a05-36a44c8317b1
QianY_2020	PRJNA433459	SAMN08516779	SRR10983043	0a5ed97b-79f3-438a-8a9f-ada536247ed2
QianY_2020	PRJNA433459	SAMN08516780	SRR10983042	63fb229a-897d-400f-8c2d-7dd7246f082e
QianY_2020	PRJNA433459	SAMN08516781	SRR10983041	df496ce9-093c-4945-9ef3-04d9610cd85f
QianY_2020	PRJNA433459	SAMN08516782	SRR10983040	9a715ed5-5a1e-4ffb-a35f-1c8b098b05be
QianY_2020	PRJNA433459	SAMN08516783	SRR10983039	9de3442b-586e-4171-8006-34f6873e7cbe
QianY_2020	PRJNA433459	SAMN08516784	SRR10983038	3502f94e-079e-4ecc-99f3-4dc871529fa0
QianY_2020	PRJNA433459	SAMN08516785	SRR10983037	eb136e4e-4785-4431-af78-339a5a9cacd1
QianY_2020	PRJNA433459	SAMN08516786	SRR10983036	845c5e7e-28f8-4e7a-b6f2-d698e081fce9
QianY_2020	PRJNA433459	SAMN08516787	SRR10983035	7821096e-678e-4d7b-a1af-8e4f526b6229
QianY_2020	PRJNA433459	SAMN08516788	SRR10983033	d4c9c70e-e468-4f12-a370-ab442efde226
QianY_2020	PRJNA433459	SAMN08516789	SRR10983032	494a2324-6f4b-44fa-a050-684bd5806962
QianY_2020	PRJNA433459	SAMN08516790	SRR10983031	cd64b159-4d6c-4a45-8473-6ceab180f596
QianY_2020	PRJNA433459	SAMN08516791	SRR10983030	69c48e67-9baa-4804-bc2b-005767745f06
QianY_2020	PRJNA433459	SAMN08516792	SRR10983029	d85614b7-842c-4c5b-af9c-3aeeeb17aed5
QianY_2020	PRJNA433459	SAMN08516793	SRR10983028	35fd09d6-11ea-4aea-97ce-d62d608f08f7
QianY_2020	PRJNA433459	SAMN08516794	SRR10983027	63fd2f8c-b984-42ce-a4e8-ca027e14d78c
QianY_2020	PRJNA433459	SAMN08516795	SRR10983026	f470486e-73f8-40a6-a4ae-5c23b24bd710
QianY_2020	PRJNA433459	SAMN08516796	SRR10983025	aa81957d-7a62-4d9a-a504-6dfbe43af107
QianY_2020	PRJNA433459	SAMN08516797	SRR10983024	207cb6e1-8cc3-4870-a1aa-7ab2433a5c86
QianY_2020	PRJNA433459	SAMN08516798	SRR10983022	4dad4b17-fd7e-4751-98e9-91543029bc60
QianY_2020	PRJNA433459	SAMN08516799	SRR10983021	a8c22940-43c9-4d18-86c0-8b2141cada7c
QianY_2020	PRJNA433459	SAMN08516800	SRR10983020	d138b289-db28-419a-b004-7eb4a5f4a648
QianY_2020	PRJNA433459	SAMN08516801	SRR10983019	1803a056-2a7e-4bb8-bc5e-6375d28f91fb
QianY_2020	PRJNA433459	SAMN08516802	SRR10983018	87a38242-04fc-4206-886b-3c85dfc50b44
QianY_2020	PRJNA433459	SAMN08516803	SRR10983017	adb44a74-ca0a-44f5-ba6c-9660fd8f43f0
QianY_2020	PRJNA433459	SAMN08516804	SRR10983016	e3f265b2-16c0-453b-b507-62def28e6cb8
QianY_2020	PRJNA433459	SAMN08516805	SRR10983015	795b50bb-e4c2-42cd-8f92-b114f2049e51
QianY_2020	PRJNA433459	SAMN08516806	SRR10983014	3196d813-88bc-4af5-90f4-38b2174f2941
QianY_2020	PRJNA433459	SAMN08516807	SRR10983013	f675344d-89f0-4b5d-a6c0-0bee177ecdc4
