study_name	BioProject	sample_id	NCBI_accession	uuid
BoktorJC_2023	PRJEB53403	SAMEA110061299	ERR9830268	bfe7511e-fedd-4d2d-a8e0-bf53819311a5
BoktorJC_2023	PRJEB53403	SAMEA110061300	ERR9830269	32831da5-4b4b-466c-8b83-a68f7b48776e
BoktorJC_2023	PRJEB53403	SAMEA110061301	ERR9830270	09c71823-52ff-40bd-8dfb-d8d703cfdd8a
BoktorJC_2023	PRJEB53403	SAMEA110061302	ERR9830271	b48a83ae-83d0-4d9e-9610-e073e12762cd
BoktorJC_2023	PRJEB53403	SAMEA110061303	ERR9830272	ddb8c8a6-258c-4cfa-851e-67b338981a77
BoktorJC_2023	PRJEB53403	SAMEA110061304	ERR9830273	061e6f66-3d5e-4241-88d3-dabf1df5b7ee
BoktorJC_2023	PRJEB53403	SAMEA110061305	ERR9830274	0661eb49-37d7-4bd2-a3a2-a816511b5a2a
BoktorJC_2023	PRJEB53403	SAMEA110061306	ERR9830275	9abebe27-9033-428e-be70-dc8abcbf5eba
BoktorJC_2023	PRJEB53403	SAMEA110061307	ERR9830276	ffe9146b-cf91-442a-9dac-438ea4006f0d
BoktorJC_2023	PRJEB53403	SAMEA110061308	ERR9830277	37b422ba-7abe-4793-b381-fac0fc868685
BoktorJC_2023	PRJEB53403	SAMEA110061309	ERR9830278	ced04a98-c1a3-40ef-b58c-5c870166729d
BoktorJC_2023	PRJEB53403	SAMEA110061310	ERR9830279	8ddecd96-3fc8-4a31-8b75-0ec02faa918e
BoktorJC_2023	PRJEB53403	SAMEA110061311	ERR9830280	8521fda3-f88d-4cc4-90cf-54a8c3e70b21
BoktorJC_2023	PRJEB53403	SAMEA110061312	ERR9830281	78fea185-c35c-4f3d-9717-bab8c46c83a6
BoktorJC_2023	PRJEB53403	SAMEA110061313	ERR9830282	8f25b2b8-7f43-401a-af0a-83edad986c0f
BoktorJC_2023	PRJEB53403	SAMEA110061314	ERR9830283	be438025-8de4-4876-a946-c7e22a1b0683
BoktorJC_2023	PRJEB53403	SAMEA110061315	ERR9830284	1d2e85ff-ce44-4252-944e-e883463f7d53
BoktorJC_2023	PRJEB53403	SAMEA110061316	ERR9830285	76f2b855-65ce-4706-8067-d9f6afa05ad5
BoktorJC_2023	PRJEB53403	SAMEA110061317	ERR9830286	255d5f44-0eef-4b0d-8def-41d5e4d32897
BoktorJC_2023	PRJEB53403	SAMEA110061318	ERR9830287	b0de9b1e-2057-49a8-b69d-85ae13aad80c
BoktorJC_2023	PRJEB53403	SAMEA110061319	ERR9830288	e4cde9d5-9ed1-49af-9724-cd2cd7a22d88
BoktorJC_2023	PRJEB53403	SAMEA110061320	ERR9830289	e83ba357-7c02-47a3-920a-b185044c8bbb
BoktorJC_2023	PRJEB53403	SAMEA110061321	ERR9830290	96da15c8-72bc-4138-83e1-7a0146dea37a
BoktorJC_2023	PRJEB53403	SAMEA110061322	ERR9830291	70462545-4528-4dc7-b7f8-fd9b3e8c9cb6
BoktorJC_2023	PRJEB53403	SAMEA110061323	ERR9830292	2505515c-7d76-4da6-89e9-5bebad40646d
BoktorJC_2023	PRJEB53403	SAMEA110061324	ERR9830293	2c9bbad3-02c0-41d7-ab93-7925cbd41b55
BoktorJC_2023	PRJEB53403	SAMEA110061325	ERR9830294	18117b40-5322-4b19-8fb7-0762117ef60e
BoktorJC_2023	PRJEB53403	SAMEA110061326	ERR9830295	c356ff4c-ca7d-4003-b483-b2e894d10a72
BoktorJC_2023	PRJEB53403	SAMEA110061327	ERR9830296	43ab9395-de8a-40b3-8ae1-d1cc912d3c3b
BoktorJC_2023	PRJEB53403	SAMEA110061328	ERR9830297	dca778bb-d34a-4267-9552-bc7fdaf23009
BoktorJC_2023	PRJEB53403	SAMEA110061329	ERR9830298	3c47cc67-717e-4ad0-bc98-1959ed1c78f7
BoktorJC_2023	PRJEB53403	SAMEA110061330	ERR9830299	9387b4d3-64d6-4cc8-8075-685ec21a176c
BoktorJC_2023	PRJEB53403	SAMEA110061331	ERR9830300	98ed89d4-f1c0-440f-9cba-bcadf18ecbc5
BoktorJC_2023	PRJEB53403	SAMEA110061332	ERR9830301	3b0b41e1-3bb4-4ad8-b457-719977e0206d
BoktorJC_2023	PRJEB53403	SAMEA110061333	ERR9830302	2f5c1659-e78c-4076-a0ff-6fb91e1d1236
BoktorJC_2023	PRJEB53403	SAMEA110061334	ERR9830303	3f743200-d34b-4c02-ac8d-8e204705235c
BoktorJC_2023	PRJEB53403	SAMEA110061335	ERR9830304	9fc63916-7642-4013-ac6e-1c7a8bc81585
BoktorJC_2023	PRJEB53403	SAMEA110061336	ERR9830305	ea8b9ded-847e-4ff8-b56d-be8ed2e2062b
BoktorJC_2023	PRJEB53403	SAMEA110061337	ERR9830306	3913555c-af7d-4d94-a804-d45a6dce8603
BoktorJC_2023	PRJEB53403	SAMEA110061338	ERR9830307	713c3e6d-8438-4096-bc18-cd21be17e2a3
BoktorJC_2023	PRJEB53403	SAMEA110061339	ERR9830308	92072124-ae9c-478f-98a4-bf4775f7e976
BoktorJC_2023	PRJEB53403	SAMEA110061340	ERR9830309	c3f1f188-e232-480f-9f6e-45dbbc396638
BoktorJC_2023	PRJEB53403	SAMEA110061341	ERR9830310	b6964fa0-d7e1-4500-bb28-def273d07a3a
BoktorJC_2023	PRJEB53403	SAMEA110061342	ERR9830311	d522ae23-a93c-40d6-ab98-0bb00feb5004
BoktorJC_2023	PRJEB53403	SAMEA110061343	ERR9830312	ed313348-bbde-44c8-8170-a3fd392e375a
BoktorJC_2023	PRJEB53403	SAMEA110061344	ERR9830313	2e216cb9-8186-4b42-9fe7-4997950896de
BoktorJC_2023	PRJEB53403	SAMEA110061345	ERR9830314	c2d03989-1eaf-4267-b992-e44114a24972
BoktorJC_2023	PRJEB53403	SAMEA110061346	ERR9830315	dd1db59e-e5a2-4ca2-91d7-43637944886f
BoktorJC_2023	PRJEB53403	SAMEA110061347	ERR9830316	b9bbb011-3afe-40f8-bafd-d5fa56579ae6
BoktorJC_2023	PRJEB53403	SAMEA110061348	ERR9830317	21b914d8-c9fc-41df-9fad-57407f687dcc
BoktorJC_2023	PRJEB53403	SAMEA110061349	ERR9830318	69142c48-8cc2-4e8d-a245-27775eedf8e5
BoktorJC_2023	PRJEB53403	SAMEA110061350	ERR9830319	5c7d18ca-32f0-43fa-bafe-9a8653e18b76
BoktorJC_2023	PRJEB53403	SAMEA110061351	ERR9830320	1d3676c9-ae4a-4be4-bdea-e31730d395c9
BoktorJC_2023	PRJEB53403	SAMEA110061352	ERR9830321	588bbc2c-6bc5-4eee-9acf-b12ef55919c5
BoktorJC_2023	PRJEB53403	SAMEA110061353	ERR9830322	924dd546-7004-410c-8cb1-079295202bdb
BoktorJC_2023	PRJEB53403	SAMEA110061354	ERR9830323	c39a1da6-a8e1-4da2-84b4-c98cdc421a61
BoktorJC_2023	PRJEB53403	SAMEA110061355	ERR9830324	c88c9845-41fc-476d-bc8c-b6dba8d85972
BoktorJC_2023	PRJEB53403	SAMEA110061356	ERR9830325	84bbe1bb-3f3c-4615-a760-6382caadc065
BoktorJC_2023	PRJEB53403	SAMEA110061357	ERR9830326	38504d79-7d1f-4256-931a-f8e67304dd4f
BoktorJC_2023	PRJEB53403	SAMEA110061358	ERR9830327	451b9d11-a7e5-472a-b37a-26dca81b5089
BoktorJC_2023	PRJEB53403	SAMEA110061359	ERR9830328	b934d0b5-f2a7-4a9f-b61e-070b15492939
BoktorJC_2023	PRJEB53403	SAMEA110061360	ERR9830329	d8136243-5acc-407a-a4ec-613a97fd764f
BoktorJC_2023	PRJEB53403	SAMEA110061361	ERR9830330	4c03e720-c965-44e5-91c5-9319ef8778a2
BoktorJC_2023	PRJEB53403	SAMEA110061362	ERR9830331	2483f92a-c01d-41b4-a89b-eef9cfee3035
BoktorJC_2023	PRJEB53403	SAMEA110061363	ERR9830332	3416ec42-6cf4-4213-8805-6ccff8f9b682
BoktorJC_2023	PRJEB53403	SAMEA110061364	ERR9830333	b46a32d8-16ec-49cf-885a-042b42eae3dc
BoktorJC_2023	PRJEB53403	SAMEA110061365	ERR9830334	47c9c994-eca6-4dbb-910e-f5f668b0288b
BoktorJC_2023	PRJEB53403	SAMEA110061366	ERR9830335	d5b03c51-1edf-4533-989c-961404b0f76e
BoktorJC_2023	PRJEB53403	SAMEA110061367	ERR9830336	36ecc40b-0c00-484e-923f-bf9cbf2b73e4
BoktorJC_2023	PRJEB53403	SAMEA110061368	ERR9830337	cf053a9c-527b-4d9b-91a8-a5af37adcacb
BoktorJC_2023	PRJEB53403	SAMEA110061369	ERR9830338	41b50648-8e61-44d0-a117-24a3a63cb2e3
