study_name	BioProject	sample_id	NCBI_accession	uuid
DuruIC_2024	PRJEB59350	SAMEA112439784	ERR10825147	210ccbcc-c3bb-402b-86da-2a54979220ef
DuruIC_2024	PRJEB59350	SAMEA112439785	ERR10825148	f3612b28-67b6-4325-a47e-ecd7cb95f394
DuruIC_2024	PRJEB59350	SAMEA112439786	ERR10825151	4ecc5f80-44b9-4b9c-818f-3bf7f1c14d96
DuruIC_2024	PRJEB59350	SAMEA112439787	ERR10825153	d12bc52a-77b0-4806-9452-12e362bd129b
DuruIC_2024	PRJEB59350	SAMEA112439788	ERR10825155	b8fc13c5-6397-42e0-b764-d3ad8bf9baa9
DuruIC_2024	PRJEB59350	SAMEA112439789	ERR10825168	1de4d41e-9824-4e21-8c8b-e4f25834c0e5
DuruIC_2024	PRJEB59350	SAMEA112439790	ERR10825170	47fad47d-327f-4cc9-9d54-c41a7c99185d
DuruIC_2024	PRJEB59350	SAMEA112439791	ERR10825182	18d5db30-7d42-4538-baa5-05d0ec70ee73
DuruIC_2024	PRJEB59350	SAMEA112439792	ERR10825183	ffdf4452-f1ba-422f-b79c-e4c442ba4395
DuruIC_2024	PRJEB59350	SAMEA112439793	ERR10825184	8ad4c686-c457-4c63-852f-8ab7a11a6867
DuruIC_2024	PRJEB59350	SAMEA112439794	ERR10825277	8fa59734-9eb9-43fa-8dad-2ccd54643042
DuruIC_2024	PRJEB59350	SAMEA112439795	ERR10825278	d302377e-6a6c-4ac4-9fba-8581852d3f02
DuruIC_2024	PRJEB59350	SAMEA112439796	ERR10825280	7d81077f-29e3-42ab-8d1e-893ccf4723b2
DuruIC_2024	PRJEB59350	SAMEA112439797	ERR10825282	5d2c22f8-0eaa-422c-84e2-d609c30726c3
DuruIC_2024	PRJEB59350	SAMEA112439798	ERR10825377	2df958b1-8741-492f-a59c-39f74289398a
DuruIC_2024	PRJEB59350	SAMEA112439799	ERR10825378	04157100-c863-438f-a450-c306f3f01eec
DuruIC_2024	PRJEB59350	SAMEA112439800	ERR10825380	805937a2-1dec-43aa-9cd0-377f70d4fb53
DuruIC_2024	PRJEB59350	SAMEA112439801	ERR10825382	73fee3fd-8a33-4974-aa1b-f2d3d46f518b
DuruIC_2024	PRJEB59350	SAMEA112439802	ERR10825383	87bbb87f-fab6-49d7-93b1-64f87fb11d78
DuruIC_2024	PRJEB59350	SAMEA112439803	ERR10825384	0efad216-ddf7-4a9d-a983-f6007ec3624c
DuruIC_2024	PRJEB59350	SAMEA112439804	ERR10825385	9912d776-1578-4082-bca2-f1609145653c
DuruIC_2024	PRJEB59350	SAMEA112439805	ERR10825386	36fd2add-99ff-4cc3-8978-740d943dbc7e
DuruIC_2024	PRJEB59350	SAMEA112439806	ERR10825388	ba06c4dd-9085-4805-8fcb-10a87928241d
DuruIC_2024	PRJEB59350	SAMEA112439807	ERR10825432	ac11feb3-02a6-4c07-837d-a8cbef83608e
DuruIC_2024	PRJEB59350	SAMEA112439808	ERR10825434	a6b27341-a9ce-45fd-aaec-9e0fe0e58ba2
